n R sigma
1.0  1.0  0.0
2.0  1.1527837354855421  0.8171717440048936
3.0  1.59038711749851  0.6920468311427923
4.0  1.7245205725672812  1.0067615381967157
5.0  2.016743291371719  0.9585022152854759
6.0  2.1363418595610395  1.184552007759592
7.0  2.3658462558365665  1.1643330682172086
8.0  2.48720793972893  1.3443573425802278
9.0  2.689280479339826  1.3393918408896457
10.0  2.783814009378304  1.4860281158810869
11.0  2.964344080953258  1.5011209710470987
12.0  3.066665401512903  1.6231337945972615
13.0  3.2239428570172177  1.634702558475902
14.0  3.3164174209182296  1.753047486587308
15.0  3.4457735716430467  1.7587337754664065
16.0  3.5406583711154846  1.85433500184024
17.0  3.6660919154047575  1.8714780436339287
18.0  3.7615733337896238  1.9783189971596629
19.0  3.870190003264811  1.9991821674447587
20.0  3.9667049629995965  2.080310490411075
21.0  4.083900879862315  2.1059187077045043
22.0  4.1454845180633235  2.1775348700990516
23.0  4.28303203652595  2.2036461998452426
24.0  4.339810081601514  2.2711117224015784
25.0  4.423770741535642  2.2725035591464313
26.0  4.507960648714407  2.35237556305161
27.0  4.612199134775345  2.3780242095440407
28.0  4.7102776122005485  2.450303004936797
29.0  4.786856257132283  2.4570199782568944
30.0  4.8568821579290375  2.5369540208664754
31.0  4.946912418882905  2.535026137912998
32.0  5.005048028130388  2.612350327982086
33.0  5.082473785968509  2.6312696963524904
34.0  5.183755239602886  2.696494319647203
35.0  5.25606423934583  2.718512223969196
36.0  5.3161132042424475  2.782218611051098
37.0  5.413567532028358  2.7912410458733934
38.0  5.472969804315938  2.8568831829541024
39.0  5.550127628517009  2.863369222991014
40.0  5.60532457597553  2.9235143916123874
41.0  5.701387794486779  2.96637105178654
42.0  5.713889575631336  2.9924080466225766
43.0  5.807502074779644  3.0172370890319726
44.0  5.880162629681274  3.0730225265200715
45.0  5.939693226619167  3.0810784432815717
46.0  6.0209285182677  3.146369300942074
47.0  6.099243526607754  3.1779314660850395
48.0  6.124459135723656  3.200696845196534
49.0  6.224830890941819  3.214464244501171
50.0  6.323019226878323  3.284135785336389
51.0  6.371698717396589  3.297692443926005
52.0  6.4042806124782246  3.329439868301504
53.0  6.464920600524148  3.343019836752167
54.0  6.507952277250294  3.400702450528818
55.0  6.597398848971439  3.4232248578774853
56.0  6.6422546129460125  3.4511235354297916
57.0  6.688900958236456  3.4835476128371523
58.0  6.772531967505672  3.525213574964466
59.0  6.820786751034581  3.5336819462015985
60.0  6.879824857965246  3.589530599357455
61.0  6.914742316989648  3.5965175781069987
62.0  6.981063057822133  3.6378425725574077
63.0  7.008754732224847  3.6581876801929973
64.0  7.073287280175502  3.6867257901975092
65.0  7.141265052797731  3.7180200975371047
66.0  7.185598439826824  3.7435698285938668
67.0  7.239322479410558  3.7652848549745834
68.0  7.296922153810166  3.809874942991491
69.0  7.360062269057649  3.8467029253107095
70.0  7.433693504109022  3.8801212464261123
71.0  7.491456294536241  3.9192553612967513
72.0  7.543584606249396  3.908906661504871
73.0  7.568033222742384  3.9645066703774785
74.0  7.5657111693602745  3.9742338257602796
75.0  7.6546424484445  4.0046833815511045
76.0  7.699863062311516  4.0197125297278085
77.0  7.762357945865618  4.057119559522114
78.0  7.793997747371687  4.084894015022307
79.0  7.913503617635411  4.13635352619566
80.0  7.891975081912143  4.1457531651652655
81.0  7.9810090698308  4.151413521594604
82.0  8.016102302902945  4.199679019805455
83.0  8.110600999505035  4.2319323514002365
84.0  8.096926107153443  4.254657167774742
85.0  8.139596682902178  4.229329242289829
86.0  8.225764710449159  4.303802380259724
87.0  8.267693183475721  4.2827478823658405
88.0  8.30278844601641  4.33769800939351
89.0  8.353451932071497  4.3541980683670065
90.0  8.384697559287083  4.380909362139923
91.0  8.465114562390923  4.42099258601472
92.0  8.521755084370694  4.453745646307412
93.0  8.564714310523145  4.476776605898494
94.0  8.636800697895755  4.489629573230669
95.0  8.643347505265233  4.4804870162991515
96.0  8.709251345724162  4.538175954830517
97.0  8.74933089685473  4.564433026931517
98.0  8.79934818589574  4.571200225692738
99.0  8.83804466901762  4.5990766930384215
100.0  8.873600487042589  4.629947558704906
110.0  9.27958522421678  4.84328381023636
120.0  9.71850728609754  5.072292985432628
130.0  10.082337310226377  5.26340330611451
140.0  10.516493332341394  5.491665320357661
150.0  10.888738982572807  5.6627081303382845
160.0  11.228896868125407  5.879868631611036
170.0  11.550641754768145  6.048022408441181
180.0  11.901326744593755  6.169165398853998
190.0  12.205903767024399  6.389515883863159
200.0  12.548154784451118  6.550955007131137
210.0  12.934727006843579  6.752503036536256
220.0  13.164055766675878  6.840675096205605
230.0  13.401512722483739  6.980855015619969
240.0  13.731044493579594  7.152809036688839
250.0  14.002086528744686  7.278214948841962
260.0  14.363268014301463  7.524670886447097
270.0  14.56152720869813  7.59719062221977
280.0  14.849003495370862  7.74512719033483
290.0  15.030308138237949  7.8883558026763785
300.0  15.309561614462737  8.009206151234284
310.0  15.64762838414383  8.168218040168634
320.0  15.866745390460832  8.299825944818961
330.0  16.105334243797103  8.367623850029133
340.0  16.312242462429687  8.543966634234115
350.0  16.581715973832548  8.630470170456908
360.0  16.856560540716846  8.815025055956893
370.0  17.09517416905876  8.890997701582545
380.0  17.32978214016123  9.055403413131236
390.0  17.612808165451455  9.157837546441112
400.0  17.70716811440719  9.24542359051879
410.0  17.904734889621977  9.362156190341702
420.0  18.18337538728796  9.531273761936042
430.0  18.282440315243445  9.59456179924655
440.0  18.537014372755312  9.743077447309087
450.0  18.78942141820587  9.815826137878897
460.0  19.023327914158426  9.926134951248693
