n R sigma
1.0  1.0  0.0
2.0  1.7320508075688776  nan
3.0  2.319698559081857  0.3228600238393664
4.0  2.796947744842328  0.6465008218257849
5.0  3.1868112084861546  0.9937778028649132
6.0  3.511754249446211  1.3437790337315427
7.0  3.868368083809287  1.4544305992950186
8.0  4.1446584341547315  1.6682944776597601
9.0  4.428232971511072  1.8231162195598565
10.0  4.656370565502477  2.030963603002807
11.0  4.939031603641477  2.149410807228506
12.0  5.156604920115479  2.30579827778599
13.0  5.397693146504738  2.424868799786037
14.0  5.584714936385112  2.5707818031324714
15.0  5.801486907671654  2.6838907690355795
16.0  6.016972024772328  2.7910298552876838
17.0  6.186794016376576  2.916336708771296
18.0  6.3989738995632655  3.037823732988486
19.0  6.571053229792215  3.117296817955791
20.0  6.76115124813262  3.2253548331733533
21.0  6.924118284540281  3.3211302265486298
22.0  7.08645647502756  3.424607222374556
23.0  7.2533837661733  3.512324577913269
24.0  7.436063582718323  3.612229006274426
25.0  7.6060917365091285  3.6715893691707344
26.0  7.721936793798472  3.7755439545291187
27.0  7.9083859166992045  3.858226560552617
28.0  8.032175397437136  3.968717473543006
29.0  8.174007236605457  4.00772325590498
30.0  8.292340993293214  4.060788205625715
31.0  8.453181959815083  4.183012640939162
32.0  8.5658964907075  4.246007219787189
33.0  8.751936946862083  4.327049766082013
34.0  8.868231007513701  4.416147506296922
35.0  8.967811467372826  4.464929729083813
36.0  9.140278841635999  4.542402744929307
37.0  9.255481442015219  4.590009071506492
38.0  9.343293390830427  4.712463115278937
39.0  9.538945497740999  4.764329836517066
40.0  9.605970416413042  4.811728624828862
41.0  9.787241609929735  4.894010795744122
42.0  9.902454616025027  4.969131974255124
43.0  9.972320925279154  5.045244826887938
44.0  10.06114566677867  5.059504706180319
45.0  10.271963896708801  5.150576443924598
46.0  10.368613283865713  5.215340695452548
47.0  10.414414701376838  5.2630149560633
48.0  10.550805225902323  5.33504911740016
49.0  10.692786989575838  5.386983051352369
50.0  10.78479698939702  5.4583251916217845
51.0  10.9896045027306  5.501533683761584
52.0  10.961186962136635  5.5605018101863655
53.0  11.057455124041168  5.600436249062723
54.0  11.173302263335332  5.672314918280328
55.0  11.291334712297907  5.733075999396515
56.0  11.433933961837667  5.8248119417141
57.0  11.598053432339933  5.8618014791178235
58.0  11.675633584111692  5.9175180954149305
59.0  11.732665832930456  5.927953479303483
60.0  11.888279336946622  6.018552517568322
61.0  11.859421728589854  6.015403250277644
62.0  12.06670874220368  6.079534532414902
63.0  12.158675908637832  6.136109528741318
64.0  12.236631057889905  6.2383860375167695
65.0  12.373882549439806  6.262334281453608
66.0  12.38493855901548  6.32665289781347
67.0  12.473673030326713  6.385918973217557
68.0  12.506551387649148  6.353972960919111
69.0  12.742698654632687  6.451864149005487
70.0  12.822159705523887  6.522289512589851
71.0  12.87272384291408  6.598377138666094
72.0  12.978594663572297  6.6425326915787695
73.0  13.006807748247175  6.662752599349405
74.0  13.140894826369893  6.70063304190619
75.0  13.266880694854368  6.772600433253129
76.0  13.299074100403516  6.800349113977635
77.0  13.347532938842182  6.8269498640698245
78.0  13.480951695406281  6.900581235383186
79.0  13.578631810851723  6.9692236400710845
80.0  13.652080868982942  7.00621780611693
81.0  13.766123831135028  7.076264174397128
82.0  13.902096859670495  7.1119436797783875
83.0  13.912702104376175  7.154841728150719
84.0  14.090446054935907  7.1707607666788835
85.0  14.159727232797374  7.270890226978841
86.0  14.17416068044778  7.270334861947426
87.0  14.219523024364292  7.3238463227715105
88.0  14.318166766232421  7.326998052023584
89.0  14.35157213505388  7.385554634036975
90.0  14.450282310800347  7.410321257419991
91.0  14.626179624551476  7.430170226203114
92.0  14.630437814682587  7.515515241865048
93.0  14.723116477298902  7.564739334298939
94.0  14.892801454662646  7.612018446640693
95.0  14.933708006411898  7.66060605821949
96.0  15.053325701198988  7.689181057409298
97.0  15.111983254825372  7.765516216316695
98.0  15.173010922955147  7.75358365737314
99.0  15.248016314387081  7.809268754255125
100.0  15.309701790035263  7.878590679822825
110.0  15.978527896003609  8.230531348378092
120.0  16.86789549047196  8.659989706836594
130.0  17.50623558495617  9.127724560043118
140.0  18.05184629692774  9.353463811449547
150.0  18.754424186782458  9.741579616377887
160.0  19.37594365189477  10.156241804850787
170.0  20.077205667064764  10.360309483909376
180.0  20.574355186186683  10.650503681640277
190.0  21.181512603280748  10.929644268550504
200.0  21.748277247219505  11.369638374991284
210.0  22.105162548926337  11.445178403395223
220.0  22.77851781199816  11.846900281866247
230.0  23.085920537733728  11.97155098245186
240.0  23.80031636861024  12.27144085892376
250.0  24.205619655217404  12.596203281423847
260.0  24.81265051503241  12.831821944636776
270.0  25.13117276696438  13.085604126557858
280.0  25.693318913422605  13.332359251578856
290.0  26.1909016908079  13.662795783529655
300.0  26.538655980532578  13.793512197658087
310.0  26.884384478803813  14.064771281320315
320.0  27.253899743769015  14.21090386838878
330.0  27.982545613236883  14.561434716507753
340.0  28.30582915955828  14.703807520159542
350.0  28.57640460319458  15.030006651845488
360.0  28.975881926015685  15.153379379187921
370.0  29.54000005307341  15.315332084692875
380.0  29.975182015070974  15.607147822820336
390.0  30.18721790884644  15.808039566113852
400.0  30.68114829008671  15.960945448240507
410.0  31.012904450959358  16.281778696311566
420.0  31.307873480927395  16.3059234053838
430.0  31.617156274447638  16.528722549463897
440.0  32.20273105006517  16.820305375265
450.0  32.647583919120564  16.98687446954208
460.0  32.95983201519567  17.143218878906094
470.0  33.246285485206464  17.392020625452066
480.0  33.71470088641164  17.371286197049255
